

		----------------------- K = 1 ---------------


Day 91 	#Susceptible = 37 	#Infected = 39 (+0) 	#Recovered = 9924 (+2)
Day 92 	#Susceptible = 37 	#Infected = 37 (+0) 	#Recovered = 9926 (+2)
Day 93 	#Susceptible = 37 	#Infected = 31 (+0) 	#Recovered = 9932 (+6)
Day 94 	#Susceptible = 37 	#Infected = 29 (+0) 	#Recovered = 9934 (+2)
Day 95 	#Susceptible = 37 	#Infected = 25 (+0) 	#Recovered = 9938 (+4)
Day 96 	#Susceptible = 37 	#Infected = 25 (+0) 	#Recovered = 9938 (+0)
Day 97 	#Susceptible = 37 	#Infected = 22 (+0) 	#Recovered = 9941 (+3)
Day 98 	#Susceptible = 37 	#Infected = 21 (+0) 	#Recovered = 9942 (+1)
Day 99 	#Susceptible = 37 	#Infected = 20 (+0) 	#Recovered = 9943 (+1)
Day 100 	#Susceptible = 37 	#Infected = 18 (+0) 	#Recovered = 9945 (+2)
R0 4.519230769230769
R at peak infection day 0.20846998431484387


		----------------------- K = 7 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 1 	#Susceptible = 9989 	#Infected = 11 (+6) 	#Recovered = 0 (+0)
Day 2 	#Susceptible = 9963 	#Infected = 36 (+26) 	#Recovered = 1 (+1)
Day 3 	#Susceptible = 9891 	#Infected = 106 (+72) 	#Recovered = 3 (+2)
Day 4 	#Susceptible = 9728 	#Infected = 264 (+163) 	#Recovered = 8 (+5)
Day 5 	#Susceptible = 9307 	#Infected = 671 (+421) 	#Recovered = 22 (+14)
Day 6 	#Susceptible = 8525 	#Infected = 1412 (+782) 	#Recovered = 63 (+41)
Day 7 	#Susceptible = 7242 	#Infected = 2597 (+1283) 	#Recovered = 161 (+98)
Day 8 	#Susceptible = 5748 	#Infected = 3918 (+1494) 	#Recovered = 334 (+173)
Day 9 	#Susceptible = 4324 	#Infected = 5064 (+1424) 	#Recovered = 612 (+278)
Day 10 	#Susceptible = 3145 	#Infected = 5856 (+1179) 	#Recovered = 999 (+387)
Day 11 	#Susceptible = 2252 	#Infected = 6328 (+893) 	#Recovered = 1420 (+421)
Day 12 	#Susceptible = 1562 	#Infected = 6572 (+690) 	#Recovered = 1866 (+446)
Day 13 	#Susceptible = 1114 	#Infected = 6560 (+448) 	#Recovered = 2326 (+460)
Day 14 	#Susceptible = 809 	#Infected = 6427 (+305) 	#Recovered = 2764 (+438)
Day 15 	#Susceptible = 614 	#Infected = 6192 (+195) 	#Recovered = 3194 (+430)
Day 16 	#Susceptible = 459 	#Infected = 5928 (+155) 	#Recovered = 3613 (+419)
Day 17 	#Susceptible = 352 	#Infected = 5586 (+107) 	#Recovered = 4062 (+449)
Day 18 	#Susceptible = 279 	#Infected = 5290 (+73) 	#Recovered = 4431 (+369)
Day 19 	#Susceptible = 225 	#Infected = 4944 (+54) 	#Recovered = 4831 (+400)
Day 20 	#Susceptible = 184 	#Infected = 4630 (+41) 	#Recovered = 5186 (+355)
Day 21 	#Susceptible = 151 	#Infected = 4318 (+33) 	#Recovered = 5531 (+345)
Day 22 	#Susceptible = 130 	#Infected = 4035 (+21) 	#Recovered = 5835 (+304)
Day 23 	#Susceptible = 111 	#Infected = 3787 (+19) 	#Recovered = 6102 (+267)
Day 24 	#Susceptible = 98 	#Infected = 3539 (+13) 	#Recovered = 6363 (+261)
Day 25 	#Susceptible = 89 	#Infected = 3297 (+9) 	#Recovered = 6614 (+251)
Day 26 	#Susceptible = 79 	#Infected = 3059 (+10) 	#Recovered = 6862 (+248)
Day 27 	#Susceptible = 74 	#Infected = 2849 (+5) 	#Recovered = 7077 (+215)
Day 28 	#Susceptible = 71 	#Infected = 2668 (+3) 	#Recovered = 7261 (+184)
Day 29 	#Susceptible = 66 	#Infected = 2481 (+5) 	#Recovered = 7453 (+192)
Day 30 	#Susceptible = 63 	#Infected = 2329 (+3) 	#Recovered = 7608 (+155)
Day 31 	#Susceptible = 57 	#Infected = 2180 (+6) 	#Recovered = 7763 (+155)
Day 32 	#Susceptible = 56 	#Infected = 2039 (+1) 	#Recovered = 7905 (+142)
Day 33 	#Susceptible = 55 	#Infected = 1897 (+1) 	#Recovered = 8048 (+143)
Day 34 	#Susceptible = 52 	#Infected = 1769 (+3) 	#Recovered = 8179 (+131)
Day 35 	#Susceptible = 51 	#Infected = 1652 (+1) 	#Recovered = 8297 (+118)
Day 36 	#Susceptible = 51 	#Infected = 1544 (+0) 	#Recovered = 8405 (+108)
Day 37 	#Susceptible = 49 	#Infected = 1445 (+2) 	#Recovered = 8506 (+101)
Day 38 	#Susceptible = 47 	#Infected = 1350 (+2) 	#Recovered = 8603 (+97)
Day 39 	#Susceptible = 45 	#Infected = 1264 (+2) 	#Recovered = 8691 (+88)
Day 40 	#Susceptible = 44 	#Infected = 1175 (+1) 	#Recovered = 8781 (+90)
Day 41 	#Susceptible = 44 	#Infected = 1096 (+0) 	#Recovered = 8860 (+79)
Day 42 	#Susceptible = 42 	#Infected = 1019 (+2) 	#Recovered = 8939 (+79)
Day 43 	#Susceptible = 40 	#Infected = 949 (+2) 	#Recovered = 9011 (+72)
Day 44 	#Susceptible = 39 	#Infected = 886 (+1) 	#Recovered = 9075 (+64)
Day 45 	#Susceptible = 39 	#Infected = 813 (+0) 	#Recovered = 9148 (+73)
Day 46 	#Susceptible = 38 	#Infected = 757 (+1) 	#Recovered = 9205 (+57)
Day 47 	#Susceptible = 38 	#Infected = 702 (+0) 	#Recovered = 9260 (+55)
Day 48 	#Susceptible = 36 	#Infected = 660 (+2) 	#Recovered = 9304 (+44)
Day 49 	#Susceptible = 35 	#Infected = 609 (+1) 	#Recovered = 9356 (+52)
Day 50 	#Susceptible = 35 	#Infected = 565 (+0) 	#Recovered = 9400 (+44)
Day 51 	#Susceptible = 35 	#Infected = 516 (+0) 	#Recovered = 9449 (+49)
Day 52 	#Susceptible = 34 	#Infected = 483 (+1) 	#Recovered = 9483 (+34)
Day 53 	#Susceptible = 34 	#Infected = 450 (+0) 	#Recovered = 9516 (+33)
Day 54 	#Susceptible = 33 	#Infected = 424 (+1) 	#Recovered = 9543 (+27)
Day 55 	#Susceptible = 33 	#Infected = 397 (+0) 	#Recovered = 9570 (+27)
Day 56 	#Susceptible = 33 	#Infected = 365 (+0) 	#Recovered = 9602 (+32)
Day 57 	#Susceptible = 33 	#Infected = 343 (+0) 	#Recovered = 9624 (+22)
Day 58 	#Susceptible = 33 	#Infected = 327 (+0) 	#Recovered = 9640 (+16)
Day 59 	#Susceptible = 32 	#Infected = 300 (+1) 	#Recovered = 9668 (+28)
Day 60 	#Susceptible = 32 	#Infected = 281 (+0) 	#Recovered = 9687 (+19)
Day 61 	#Susceptible = 32 	#Infected = 267 (+0) 	#Recovered = 9701 (+14)
Day 62 	#Susceptible = 32 	#Infected = 243 (+0) 	#Recovered = 9725 (+24)
Day 63 	#Susceptible = 32 	#Infected = 227 (+0) 	#Recovered = 9741 (+16)
Day 64 	#Susceptible = 32 	#Infected = 210 (+0) 	#Recovered = 9758 (+17)
Day 65 	#Susceptible = 32 	#Infected = 194 (+0) 	#Recovered = 9774 (+16)
Day 66 	#Susceptible = 32 	#Infected = 176 (+0) 	#Recovered = 9792 (+18)
Day 67 	#Susceptible = 32 	#Infected = 158 (+0) 	#Recovered = 9810 (+18)
Day 68 	#Susceptible = 32 	#Infected = 146 (+0) 	#Recovered = 9822 (+12)
Day 69 	#Susceptible = 32 	#Infected = 134 (+0) 	#Recovered = 9834 (+12)
Day 70 	#Susceptible = 32 	#Infected = 129 (+0) 	#Recovered = 9839 (+5)
Day 71 	#Susceptible = 32 	#Infected = 119 (+0) 	#Recovered = 9849 (+10)
Day 72 	#Susceptible = 32 	#Infected = 110 (+0) 	#Recovered = 9858 (+9)
Day 73 	#Susceptible = 32 	#Infected = 104 (+0) 	#Recovered = 9864 (+6)
Day 74 	#Susceptible = 32 	#Infected = 96 (+0) 	#Recovered = 9872 (+8)
Day 75 	#Susceptible = 32 	#Infected = 88 (+0) 	#Recovered = 9880 (+8)
Day 76 	#Susceptible = 32 	#Infected = 84 (+0) 	#Recovered = 9884 (+4)
Day 77 	#Susceptible = 32 	#Infected = 80 (+0) 	#Recovered = 9888 (+4)
Day 78 	#Susceptible = 32 	#Infected = 76 (+0) 	#Recovered = 9892 (+4)
Day 79 	#Susceptible = 32 	#Infected = 72 (+0) 	#Recovered = 9896 (+4)
Day 80 	#Susceptible = 32 	#Infected = 68 (+0) 	#Recovered = 9900 (+4)
Day 81 	#Susceptible = 32 	#Infected = 64 (+0) 	#Recovered = 9904 (+4)
Day 82 	#Susceptible = 32 	#Infected = 56 (+0) 	#Recovered = 9912 (+8)
Day 83 	#Susceptible = 32 	#Infected = 51 (+0) 	#Recovered = 9917 (+5)
Day 84 	#Susceptible = 32 	#Infected = 44 (+0) 	#Recovered = 9924 (+7)
Day 85 	#Susceptible = 32 	#Infected = 41 (+0) 	#Recovered = 9927 (+3)
Day 86 	#Susceptible = 32 	#Infected = 34 (+0) 	#Recovered = 9934 (+7)
Day 87 	#Susceptible = 32 	#Infected = 32 (+0) 	#Recovered = 9936 (+2)
Day 88 	#Susceptible = 32 	#Infected = 31 (+0) 	#Recovered = 9937 (+1)
Day 89 	#Susceptible = 32 	#Infected = 30 (+0) 	#Recovered = 9938 (+1)
Day 90 	#Susceptible = 32 	#Infected = 27 (+0) 	#Recovered = 9941 (+3)
Day 91 	#Susceptible = 32 	#Infected = 26 (+0) 	#Recovered = 9942 (+1)
Day 92 	#Susceptible = 32 	#Infected = 24 (+0) 	#Recovered = 9944 (+2)
Day 93 	#Susceptible = 32 	#Infected = 23 (+0) 	#Recovered = 9945 (+1)
Day 94 	#Susceptible = 32 	#Infected = 19 (+0) 	#Recovered = 9949 (+4)
Day 95 	#Susceptible = 32 	#Infected = 18 (+0) 	#Recovered = 9950 (+1)
Day 96 	#Susceptible = 32 	#Infected = 17 (+0) 	#Recovered = 9951 (+1)
Day 97 	#Susceptible = 32 	#Infected = 17 (+0) 	#Recovered = 9951 (+0)
Day 98 	#Susceptible = 32 	#Infected = 16 (+0) 	#Recovered = 9952 (+1)
Day 99 	#Susceptible = 32 	#Infected = 16 (+0) 	#Recovered = 9952 (+0)
Day 100 	#Susceptible = 32 	#Infected = 15 (+0) 	#Recovered = 9953 (+1)
R0 4.04963503649635
R at peak infection day 0.2049016813907096


		----------------------- K = 8 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 1 	#Susceptible = 9993 	#Infected = 7 (+2) 	#Recovered = 0 (+0)
Day 2 	#Susceptible = 9986 	#Infected = 14 (+7) 	#Recovered = 0 (+0)
Day 3 	#Susceptible = 9965 	#Infected = 34 (+21) 	#Recovered = 1 (+1)
Day 4 	#Susceptible = 9923 	#Infected = 72 (+42) 	#Recovered = 5 (+4)
Day 5 	#Susceptible = 9838 	#Infected = 152 (+85) 	#Recovered = 10 (+5)
Day 6 	#Susceptible = 9627 	#Infected = 351 (+211) 	#Recovered = 22 (+12)
Day 7 	#Susceptible = 9142 	#Infected = 809 (+485) 	#Recovered = 49 (+27)
Day 8 	#Susceptible = 8263 	#Infected = 1618 (+879) 	#Recovered = 119 (+70)
Day 9 	#Susceptible = 7019 	#Infected = 2762 (+1244) 	#Recovered = 219 (+100)
Day 10 	#Susceptible = 5527 	#Infected = 4059 (+1492) 	#Recovered = 414 (+195)
Day 11 	#Susceptible = 4134 	#Infected = 5158 (+1393) 	#Recovered = 708 (+294)
Day 12 	#Susceptible = 3007 	#Infected = 5905 (+1127) 	#Recovered = 1088 (+380)
Day 13 	#Susceptible = 2122 	#Infected = 6369 (+885) 	#Recovered = 1509 (+421)
Day 14 	#Susceptible = 1533 	#Infected = 6506 (+589) 	#Recovered = 1961 (+452)
Day 15 	#Susceptible = 1118 	#Infected = 6460 (+415) 	#Recovered = 2422 (+461)
Day 16 	#Susceptible = 807 	#Infected = 6297 (+311) 	#Recovered = 2896 (+474)
Day 17 	#Susceptible = 596 	#Infected = 6039 (+211) 	#Recovered = 3365 (+469)
Day 18 	#Susceptible = 439 	#Infected = 5747 (+157) 	#Recovered = 3814 (+449)
Day 19 	#Susceptible = 352 	#Infected = 5428 (+87) 	#Recovered = 4220 (+406)
Day 20 	#Susceptible = 280 	#Infected = 5105 (+72) 	#Recovered = 4615 (+395)
Day 21 	#Susceptible = 223 	#Infected = 4784 (+57) 	#Recovered = 4993 (+378)
Day 22 	#Susceptible = 179 	#Infected = 4500 (+44) 	#Recovered = 5321 (+328)
Day 23 	#Susceptible = 146 	#Infected = 4226 (+33) 	#Recovered = 5628 (+307)
Day 24 	#Susceptible = 124 	#Infected = 3938 (+22) 	#Recovered = 5938 (+310)
Day 25 	#Susceptible = 107 	#Infected = 3689 (+17) 	#Recovered = 6204 (+266)
Day 26 	#Susceptible = 89 	#Infected = 3452 (+18) 	#Recovered = 6459 (+255)
Day 27 	#Susceptible = 81 	#Infected = 3222 (+8) 	#Recovered = 6697 (+238)
Day 28 	#Susceptible = 74 	#Infected = 2971 (+7) 	#Recovered = 6955 (+258)
Day 29 	#Susceptible = 69 	#Infected = 2741 (+5) 	#Recovered = 7190 (+235)
Day 30 	#Susceptible = 59 	#Infected = 2561 (+10) 	#Recovered = 7380 (+190)
Day 31 	#Susceptible = 54 	#Infected = 2371 (+5) 	#Recovered = 7575 (+195)
Day 32 	#Susceptible = 52 	#Infected = 2171 (+2) 	#Recovered = 7777 (+202)
Day 33 	#Susceptible = 47 	#Infected = 2014 (+5) 	#Recovered = 7939 (+162)
Day 34 	#Susceptible = 44 	#Infected = 1879 (+3) 	#Recovered = 8077 (+138)
Day 35 	#Susceptible = 43 	#Infected = 1769 (+1) 	#Recovered = 8188 (+111)
Day 36 	#Susceptible = 41 	#Infected = 1644 (+2) 	#Recovered = 8315 (+127)
Day 37 	#Susceptible = 40 	#Infected = 1530 (+1) 	#Recovered = 8430 (+115)
Day 38 	#Susceptible = 38 	#Infected = 1421 (+2) 	#Recovered = 8541 (+111)
Day 39 	#Susceptible = 37 	#Infected = 1315 (+1) 	#Recovered = 8648 (+107)
Day 40 	#Susceptible = 37 	#Infected = 1232 (+0) 	#Recovered = 8731 (+83)
Day 41 	#Susceptible = 35 	#Infected = 1156 (+2) 	#Recovered = 8809 (+78)
Day 42 	#Susceptible = 33 	#Infected = 1090 (+2) 	#Recovered = 8877 (+68)
Day 43 	#Susceptible = 33 	#Infected = 1015 (+0) 	#Recovered = 8952 (+75)
Day 44 	#Susceptible = 33 	#Infected = 952 (+0) 	#Recovered = 9015 (+63)
Day 45 	#Susceptible = 33 	#Infected = 880 (+0) 	#Recovered = 9087 (+72)
Day 46 	#Susceptible = 33 	#Infected = 816 (+0) 	#Recovered = 9151 (+64)
Day 47 	#Susceptible = 31 	#Infected = 750 (+2) 	#Recovered = 9219 (+68)
Day 48 	#Susceptible = 31 	#Infected = 697 (+0) 	#Recovered = 9272 (+53)
Day 49 	#Susceptible = 30 	#Infected = 641 (+1) 	#Recovered = 9329 (+57)
Day 50 	#Susceptible = 30 	#Infected = 590 (+0) 	#Recovered = 9380 (+51)
Day 51 	#Susceptible = 30 	#Infected = 566 (+0) 	#Recovered = 9404 (+24)
Day 52 	#Susceptible = 30 	#Infected = 537 (+0) 	#Recovered = 9433 (+29)
Day 53 	#Susceptible = 30 	#Infected = 506 (+0) 	#Recovered = 9464 (+31)
Day 54 	#Susceptible = 30 	#Infected = 469 (+0) 	#Recovered = 9501 (+37)
Day 55 	#Susceptible = 30 	#Infected = 428 (+0) 	#Recovered = 9542 (+41)
Day 56 	#Susceptible = 30 	#Infected = 400 (+0) 	#Recovered = 9570 (+28)
Day 57 	#Susceptible = 30 	#Infected = 361 (+0) 	#Recovered = 9609 (+39)
Day 58 	#Susceptible = 30 	#Infected = 333 (+0) 	#Recovered = 9637 (+28)
Day 59 	#Susceptible = 30 	#Infected = 311 (+0) 	#Recovered = 9659 (+22)
Day 60 	#Susceptible = 30 	#Infected = 294 (+0) 	#Recovered = 9676 (+17)
Day 61 	#Susceptible = 29 	#Infected = 269 (+1) 	#Recovered = 9702 (+26)
Day 62 	#Susceptible = 29 	#Infected = 243 (+0) 	#Recovered = 9728 (+26)
Day 63 	#Susceptible = 29 	#Infected = 224 (+0) 	#Recovered = 9747 (+19)
Day 64 	#Susceptible = 29 	#Infected = 212 (+0) 	#Recovered = 9759 (+12)
Day 65 	#Susceptible = 29 	#Infected = 195 (+0) 	#Recovered = 9776 (+17)
Day 66 	#Susceptible = 29 	#Infected = 178 (+0) 	#Recovered = 9793 (+17)
Day 67 	#Susceptible = 29 	#Infected = 166 (+0) 	#Recovered = 9805 (+12)
Day 68 	#Susceptible = 29 	#Infected = 157 (+0) 	#Recovered = 9814 (+9)
Day 69 	#Susceptible = 29 	#Infected = 144 (+0) 	#Recovered = 9827 (+13)
Day 70 	#Susceptible = 29 	#Infected = 135 (+0) 	#Recovered = 9836 (+9)
Day 71 	#Susceptible = 29 	#Infected = 128 (+0) 	#Recovered = 9843 (+7)
Day 72 	#Susceptible = 29 	#Infected = 116 (+0) 	#Recovered = 9855 (+12)
Day 73 	#Susceptible = 29 	#Infected = 109 (+0) 	#Recovered = 9862 (+7)
Day 74 	#Susceptible = 29 	#Infected = 104 (+0) 	#Recovered = 9867 (+5)
Day 75 	#Susceptible = 29 	#Infected = 96 (+0) 	#Recovered = 9875 (+8)
Day 76 	#Susceptible = 29 	#Infected = 87 (+0) 	#Recovered = 9884 (+9)
Day 77 	#Susceptible = 29 	#Infected = 82 (+0) 	#Recovered = 9889 (+5)
Day 78 	#Susceptible = 29 	#Infected = 75 (+0) 	#Recovered = 9896 (+7)
Day 79 	#Susceptible = 29 	#Infected = 74 (+0) 	#Recovered = 9897 (+1)
Day 80 	#Susceptible = 29 	#Infected = 70 (+0) 	#Recovered = 9901 (+4)
Day 81 	#Susceptible = 29 	#Infected = 67 (+0) 	#Recovered = 9904 (+3)
Day 82 	#Susceptible = 29 	#Infected = 62 (+0) 	#Recovered = 9909 (+5)
Day 83 	#Susceptible = 29 	#Infected = 60 (+0) 	#Recovered = 9911 (+2)
Day 84 	#Susceptible = 29 	#Infected = 57 (+0) 	#Recovered = 9914 (+3)
Day 85 	#Susceptible = 29 	#Infected = 53 (+0) 	#Recovered = 9918 (+4)
Day 86 	#Susceptible = 29 	#Infected = 50 (+0) 	#Recovered = 9921 (+3)
Day 87 	#Susceptible = 29 	#Infected = 47 (+0) 	#Recovered = 9924 (+3)
Day 88 	#Susceptible = 29 	#Infected = 45 (+0) 	#Recovered = 9926 (+2)
Day 89 	#Susceptible = 29 	#Infected = 44 (+0) 	#Recovered = 9927 (+1)
Day 90 	#Susceptible = 29 	#Infected = 43 (+0) 	#Recovered = 9928 (+1)
Day 91 	#Susceptible = 29 	#Infected = 38 (+0) 	#Recovered = 9933 (+5)
Day 92 	#Susceptible = 29 	#Infected = 35 (+0) 	#Recovered = 9936 (+3)
Day 93 	#Susceptible = 29 	#Infected = 31 (+0) 	#Recovered = 9940 (+4)
Day 94 	#Susceptible = 29 	#Infected = 30 (+0) 	#Recovered = 9941 (+1)
Day 95 	#Susceptible = 29 	#Infected = 30 (+0) 	#Recovered = 9941 (+0)
Day 96 	#Susceptible = 29 	#Infected = 28 (+0) 	#Recovered = 9943 (+2)
Day 97 	#Susceptible = 29 	#Infected = 27 (+0) 	#Recovered = 9944 (+1)
Day 98 	#Susceptible = 29 	#Infected = 25 (+0) 	#Recovered = 9946 (+2)
Day 99 	#Susceptible = 29 	#Infected = 21 (+0) 	#Recovered = 9950 (+4)
Day 100 	#Susceptible = 29 	#Infected = 20 (+0) 	#Recovered = 9951 (+1)
R0 4.789808917197452
R at peak infection day 0.19933889048577177


		----------------------- K = 9 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 1 	#Susceptible = 9993 	#Infected = 6 (+2) 	#Recovered = 1 (+1)
Day 2 	#Susceptible = 9988 	#Infected = 10 (+5) 	#Recovered = 2 (+1)
Day 3 	#Susceptible = 9965 	#Infected = 32 (+23) 	#Recovered = 3 (+1)
Day 4 	#Susceptible = 9892 	#Infected = 103 (+73) 	#Recovered = 5 (+2)
Day 5 	#Susceptible = 9724 	#Infected = 267 (+168) 	#Recovered = 9 (+4)
Day 6 	#Susceptible = 9378 	#Infected = 601 (+346) 	#Recovered = 21 (+12)
Day 7 	#Susceptible = 8638 	#Infected = 1295 (+740) 	#Recovered = 67 (+46)
Day 8 	#Susceptible = 7469 	#Infected = 2383 (+1169) 	#Recovered = 148 (+81)
Day 9 	#Susceptible = 6059 	#Infected = 3625 (+1410) 	#Recovered = 316 (+168)
Day 10 	#Susceptible = 4545 	#Infected = 4861 (+1514) 	#Recovered = 594 (+278)
Day 11 	#Susceptible = 3254 	#Infected = 5790 (+1291) 	#Recovered = 956 (+362)
Day 12 	#Susceptible = 2293 	#Infected = 6343 (+961) 	#Recovered = 1364 (+408)
Day 13 	#Susceptible = 1607 	#Infected = 6568 (+686) 	#Recovered = 1825 (+461)
Day 14 	#Susceptible = 1170 	#Infected = 6544 (+437) 	#Recovered = 2286 (+461)
Day 15 	#Susceptible = 842 	#Infected = 6451 (+328) 	#Recovered = 2707 (+421)
Day 16 	#Susceptible = 621 	#Infected = 6225 (+221) 	#Recovered = 3154 (+447)
Day 17 	#Susceptible = 458 	#Infected = 5947 (+163) 	#Recovered = 3595 (+441)
Day 18 	#Susceptible = 351 	#Infected = 5580 (+107) 	#Recovered = 4069 (+474)
Day 19 	#Susceptible = 271 	#Infected = 5251 (+80) 	#Recovered = 4478 (+409)
Day 20 	#Susceptible = 218 	#Infected = 4934 (+53) 	#Recovered = 4848 (+370)
Day 21 	#Susceptible = 176 	#Infected = 4616 (+42) 	#Recovered = 5208 (+360)
Day 22 	#Susceptible = 151 	#Infected = 4340 (+25) 	#Recovered = 5509 (+301)
Day 23 	#Susceptible = 135 	#Infected = 4030 (+16) 	#Recovered = 5835 (+326)
Day 24 	#Susceptible = 116 	#Infected = 3758 (+19) 	#Recovered = 6126 (+291)
Day 25 	#Susceptible = 103 	#Infected = 3492 (+13) 	#Recovered = 6405 (+279)
Day 26 	#Susceptible = 97 	#Infected = 3229 (+6) 	#Recovered = 6674 (+269)
Day 27 	#Susceptible = 88 	#Infected = 3024 (+9) 	#Recovered = 6888 (+214)
Day 28 	#Susceptible = 80 	#Infected = 2827 (+8) 	#Recovered = 7093 (+205)
Day 29 	#Susceptible = 74 	#Infected = 2647 (+6) 	#Recovered = 7279 (+186)
Day 30 	#Susceptible = 70 	#Infected = 2471 (+4) 	#Recovered = 7459 (+180)
Day 31 	#Susceptible = 65 	#Infected = 2291 (+5) 	#Recovered = 7644 (+185)
Day 32 	#Susceptible = 62 	#Infected = 2129 (+3) 	#Recovered = 7809 (+165)
Day 33 	#Susceptible = 59 	#Infected = 1956 (+3) 	#Recovered = 7985 (+176)
Day 34 	#Susceptible = 57 	#Infected = 1821 (+2) 	#Recovered = 8122 (+137)
Day 35 	#Susceptible = 53 	#Infected = 1699 (+4) 	#Recovered = 8248 (+126)
Day 36 	#Susceptible = 53 	#Infected = 1579 (+0) 	#Recovered = 8368 (+120)
Day 37 	#Susceptible = 51 	#Infected = 1465 (+2) 	#Recovered = 8484 (+116)
Day 38 	#Susceptible = 49 	#Infected = 1362 (+2) 	#Recovered = 8589 (+105)
Day 39 	#Susceptible = 48 	#Infected = 1259 (+1) 	#Recovered = 8693 (+104)
Day 40 	#Susceptible = 47 	#Infected = 1163 (+1) 	#Recovered = 8790 (+97)
Day 41 	#Susceptible = 45 	#Infected = 1092 (+2) 	#Recovered = 8863 (+73)
Day 42 	#Susceptible = 44 	#Infected = 1002 (+1) 	#Recovered = 8954 (+91)
Day 43 	#Susceptible = 44 	#Infected = 947 (+0) 	#Recovered = 9009 (+55)
Day 44 	#Susceptible = 44 	#Infected = 884 (+0) 	#Recovered = 9072 (+63)
Day 45 	#Susceptible = 43 	#Infected = 800 (+1) 	#Recovered = 9157 (+85)
Day 46 	#Susceptible = 43 	#Infected = 754 (+0) 	#Recovered = 9203 (+46)
Day 47 	#Susceptible = 42 	#Infected = 698 (+1) 	#Recovered = 9260 (+57)
Day 48 	#Susceptible = 42 	#Infected = 658 (+0) 	#Recovered = 9300 (+40)
Day 49 	#Susceptible = 41 	#Infected = 610 (+1) 	#Recovered = 9349 (+49)
Day 50 	#Susceptible = 41 	#Infected = 571 (+0) 	#Recovered = 9388 (+39)
Day 51 	#Susceptible = 41 	#Infected = 548 (+0) 	#Recovered = 9411 (+23)
Day 52 	#Susceptible = 40 	#Infected = 506 (+1) 	#Recovered = 9454 (+43)
Day 53 	#Susceptible = 39 	#Infected = 470 (+1) 	#Recovered = 9491 (+37)
Day 54 	#Susceptible = 39 	#Infected = 434 (+0) 	#Recovered = 9527 (+36)
Day 55 	#Susceptible = 39 	#Infected = 403 (+0) 	#Recovered = 9558 (+31)
Day 56 	#Susceptible = 39 	#Infected = 374 (+0) 	#Recovered = 9587 (+29)
Day 57 	#Susceptible = 39 	#Infected = 339 (+0) 	#Recovered = 9622 (+35)
Day 58 	#Susceptible = 39 	#Infected = 324 (+0) 	#Recovered = 9637 (+15)
Day 59 	#Susceptible = 39 	#Infected = 306 (+0) 	#Recovered = 9655 (+18)
Day 60 	#Susceptible = 39 	#Infected = 293 (+0) 	#Recovered = 9668 (+13)
Day 61 	#Susceptible = 39 	#Infected = 271 (+0) 	#Recovered = 9690 (+22)
Day 62 	#Susceptible = 39 	#Infected = 253 (+0) 	#Recovered = 9708 (+18)
Day 63 	#Susceptible = 39 	#Infected = 233 (+0) 	#Recovered = 9728 (+20)
Day 64 	#Susceptible = 39 	#Infected = 221 (+0) 	#Recovered = 9740 (+12)
Day 65 	#Susceptible = 39 	#Infected = 204 (+0) 	#Recovered = 9757 (+17)
Day 66 	#Susceptible = 39 	#Infected = 191 (+0) 	#Recovered = 9770 (+13)
Day 67 	#Susceptible = 39 	#Infected = 175 (+0) 	#Recovered = 9786 (+16)
Day 68 	#Susceptible = 39 	#Infected = 164 (+0) 	#Recovered = 9797 (+11)
Day 69 	#Susceptible = 39 	#Infected = 155 (+0) 	#Recovered = 9806 (+9)
Day 70 	#Susceptible = 39 	#Infected = 144 (+0) 	#Recovered = 9817 (+11)
Day 71 	#Susceptible = 39 	#Infected = 134 (+0) 	#Recovered = 9827 (+10)
Day 72 	#Susceptible = 39 	#Infected = 122 (+0) 	#Recovered = 9839 (+12)
Day 73 	#Susceptible = 39 	#Infected = 112 (+0) 	#Recovered = 9849 (+10)
Day 74 	#Susceptible = 39 	#Infected = 98 (+0) 	#Recovered = 9863 (+14)
Day 75 	#Susceptible = 39 	#Infected = 86 (+0) 	#Recovered = 9875 (+12)
Day 76 	#Susceptible = 38 	#Infected = 85 (+1) 	#Recovered = 9877 (+2)
Day 77 	#Susceptible = 38 	#Infected = 78 (+0) 	#Recovered = 9884 (+7)
Day 78 	#Susceptible = 38 	#Infected = 74 (+0) 	#Recovered = 9888 (+4)
Day 79 	#Susceptible = 38 	#Infected = 71 (+0) 	#Recovered = 9891 (+3)
Day 80 	#Susceptible = 38 	#Infected = 65 (+0) 	#Recovered = 9897 (+6)
Day 81 	#Susceptible = 38 	#Infected = 61 (+0) 	#Recovered = 9901 (+4)
Day 82 	#Susceptible = 38 	#Infected = 55 (+0) 	#Recovered = 9907 (+6)
Day 83 	#Susceptible = 38 	#Infected = 47 (+0) 	#Recovered = 9915 (+8)
Day 84 	#Susceptible = 38 	#Infected = 44 (+0) 	#Recovered = 9918 (+3)
Day 85 	#Susceptible = 38 	#Infected = 39 (+0) 	#Recovered = 9923 (+5)
